review ID,review name,reviewer's name,reviewer's profile,review rating,review date,review text,verified purchase,vine customer review of free product,images
RSWK4K7YZIXQ8," Could have more space inside",Amazon Customer,https://www.amazon.in/gp/profile/amzn1.account.AH3RLKKRO6ZOLPOO7GD7CUPIJ5DQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,3,"June 11, 2021",Look first of all product is good. But don't have handle or other option to hang small towel to clean hands before touching it. Ice cube tablet is very small for 567litre.. the shelves are small and door hits often items on shelves. Refrigerator is big good and electricity saving with high quality of material,true,false,
R20K5MYD4CRHAX," Like what I see...",BM,https://www.amazon.in/gp/profile/amzn1.account.AFJLJUNNXKWHUPC3BU6TDBXHGT6A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"June 29, 2020",Have just received it. The look and finish of the fridge looks better than the photos. Switched it on after 24 hours and it cooled without any hassles. Silent too. The external temp and fan adjustment is a bit fiddly. Will wait till I try it out for a few months before I can give a comprehensive feedback.,true,false,
R1D60LP1M4EY5T," Best product but worst customer service from Amazon",praveen,https://www.amazon.in/gp/profile/amzn1.account.AED6DXVFETDR6K36QBIC4YZHEO6A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"October 10, 2019",It's been delivered ten days ago no has come for installation even after calling several times a customer service support ...I'm bothered about claiming warranty in case something goes wrong in future,true,false,
RR3KP36F6P9ES," Good but with small damage",suresh babu pusala,https://www.amazon.in/gp/profile/amzn1.account.AHIVATHUUUIKWAXPYDCHAWWT3XWQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,3,"October 5, 2019",I got the product with small damage I am expecting the response from customer support,true,false,"https://images-na.ssl-images-amazon.com/images/I/61WhSCpQe+L.jpg
https://images-na.ssl-images-amazon.com/images/I/61iAFQjZs2L.jpg
https://images-na.ssl-images-amazon.com/images/I/61yMRO6NDuL.jpg
https://images-na.ssl-images-amazon.com/images/I/61zKXyzdP8L.jpg"
R230QIU90D6HI0," Excellent delivery process but problem in contacting customer care for installation",Gagan Sood,https://www.amazon.in/gp/profile/amzn1.account.AF3D47KWOMB2MZJLJMPQBUHFZWLA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"October 11, 2019","Delivery process was very nice. However, customer care number is not attending despite very long waiting period. Product support feature is not functional. So, installation is hampered. So, contacting them is not easy. I wonder whether the Amazon will be able to provide after sales / repair services, whenever required. They need to strengthen this area.",true,false,
R12JT98JI6A03E," Best Side by Side Refrigerator In this price seagment.",Raju Burahadia,https://www.amazon.in/gp/profile/amzn1.account.AGNUKEOTLTMVKABJ2CXCJJHFYYYQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 30, 2022",Best Deal I ever Get on Amazon. I got it in 43000. Steel Colour is very classic and Black is too bold colour. Cooling Function is better than other Refrigerator. Control Panel is vey easy to use. All Extra equipment was there.,true,false,"https://m.media-amazon.com/images/I/513JheaWbpL.jpg
https://m.media-amazon.com/images/I/61+QPo74OLL.jpg
https://m.media-amazon.com/images/I/614ROAlCFcL.jpg
https://m.media-amazon.com/images/I/61d6j5FMAaL.jpg
https://m.media-amazon.com/images/I/61khcrnRAbL.jpg
https://m.media-amazon.com/images/I/61xAsS-ypxL.jpg"
REGWFU5N3OGI1," Worst customer service",Joel,https://www.amazon.in/gp/profile/amzn1.account.AGF4X7BMBW2XBZPS4P3PQ5RM5DHQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"January 15, 2020","Don't go for this product. Customer Service is worst. I bought this freeze in October 2019. It stop working from Dec. 2019, i launched complaint on 13Dec. Still today (15Jan) it has not been solved.",true,false,
R3HBYFTIIQEQMT," Amazing product by Amazonbasics..",Sushil Gautam,https://www.amazon.in/gp/profile/amzn1.account.AF5HEVG7P4RUTDQ7IQQQE5S5T4AA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"November 4, 2020","Amazing product by Amazon basics, looks are extremely impressive. I bought silver one and looks wise very good, very spacious and energy efficient.",true,false,
R3UEVPR2GIIVX2," Never felt this kind pain, never buy Amazon basic their own brand instead go for other brands",Vikas C.,https://www.amazon.in/gp/profile/amzn1.account.AGG73AEEVBRT3YLBFEJSO667NX3A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"April 14, 2022","Their approach after you buy their own brand “Amazon basic” they will make you bleed , buy any good brand available in market or you have heard of",true,false,
R1HIVGR3SDY7BT," Good Product.",Srinivasa Dhurjetti,https://www.amazon.in/gp/profile/amzn1.account.AE2DIKNJ4GY6ZYNA2HGONQNMNNUA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"May 23, 2021","My experience with the product is only one month it is good.

All the functions works as expected and dont see any problem so far. The installation was also quick and the technician is very polite. Of course, it depends on the area as well.

Considering my experience, I would recommend this product.",true,false,
RJ02W4RESXS8K," Gud Product with all features",Bhupesh Thakkar,https://www.amazon.in/gp/profile/amzn1.account.AFK3P3QITSKXLRASBOCYMN2G67RQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"October 6, 2019",Awesome product with timely delivery and installation completed with in one hour of delivery,true,false,
RBUDGB18JERTY," After sales are a travesty!",Amazon Customer,https://www.amazon.in/gp/profile/amzn1.account.AEWXH4JQKGG6FTROH47JU2KBNC7A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"May 11, 2022",Unfortunately my refrigerator started to malfunction. It's been 10 days of follow up with amazon customer care and I stand with no solution. I had upfront agreed to pay for replacement but they are unable to get a technician to perform the inspection. Sad state of affairs!,true,false,
RSL84R9XD9777," Go for it",Agenthp,https://www.amazon.in/gp/profile/amzn1.account.AEMCAK4A2MPKKN4BBEWJMZDYZ74A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"October 5, 2019",Amazing refrigerator. Would recommend everyone to go for it. Plenty of space and extra ordinary design.,true,false,"https://images-na.ssl-images-amazon.com/images/I/61EmBHIUrkL.jpg
https://images-na.ssl-images-amazon.com/images/I/61VrX301L3L.jpg
https://images-na.ssl-images-amazon.com/images/I/61k1JGBlZxL.jpg
https://images-na.ssl-images-amazon.com/images/I/71IplXsDFpL.jpg
https://images-na.ssl-images-amazon.com/images/I/71KC-jz0USL.jpg
https://images-na.ssl-images-amazon.com/images/I/71urHT2WOGL.jpg"
R2LC3QM7485W4V," Defective",Jarnail,https://www.amazon.in/gp/profile/amzn1.account.AH2XNSTU6HX7K6X45BFKK6JPXQEA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"March 13, 2021","Vegetable try broken, no replacement, delivery man take my phone for photo give him five star for delivery",true,false,
R17DL4CHAFFO4K," Awesome product......worth every penny",Gagan Deep Khurana,https://www.amazon.in/gp/profile/amzn1.account.AEUINUGCLVK7YL377F7V3RBG26QQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 17, 2021","Awesome product......worth every penny.
Only cons which i can see is ice tray is not convenient to use.

Rest all good. Based on 1 week usage experience.",true,false,"https://images-na.ssl-images-amazon.com/images/I/91rbddn5DdL.jpg
https://images-na.ssl-images-amazon.com/images/I/A1akUY3fb8L.jpg"
REHY85AF0NSEV," Value for money, amazing product on this price.",Aqeel Ahmed,https://www.amazon.in/gp/profile/amzn1.account.AHFUMKK5EHGUNCSHEBFIXUUAIA7A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"November 5, 2019","So far as the stuff is concerned it’s heart winning, working very well with out any noise and with out any trouble. But as it is start of winter season so it’s difficult to comment regarding overall functionality and power consumption specially.",true,false,
RZOR2TCXGRXAS," Great Value for money..",Viv,https://www.amazon.in/gp/profile/amzn1.account.AEKPSQ2T25IXQ622MVDVWKCEWCYA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"November 12, 2019",This chinese made privately labelled refrigerator. Requires stabiliser separately. Does the job as in same price other branded refrigerator will be of lesser volume. Great value to money.. best to buy AMC and be rest assured as amazon gives better response to calls and concerns.,true,false,
RZRES697B1XZG," Solid And Sturdy",sachin,https://www.amazon.in/gp/profile/amzn1.account.AG2654KDKWB5F2SXRDXI3OJ7MBXQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"October 15, 2019","Service initially took a while but upon its eventual completion, can't really complain. The product appears to be of high quality and is performing well so far. Will update the full performance review after 6 months.",true,false,
R2PTB7LQY6PDKN," Good and worth product for price",ravikumar r.,https://www.amazon.in/gp/profile/amzn1.account.AHET4T456CXFXUNPJRQ6GZGZBGVQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"October 16, 2019",Nice product and worth for price.delivery also good they shifted to 2nd floor.only problem is cloudtail India demo people not turned up and no response to call. Otherwise overall product is good,true,false,
R36F0SWP3O6CSQ," The product is worth the price",S Vedavalli,https://www.amazon.in/gp/profile/amzn1.account.AEKCPTTLDSZCBJIXNYEGOQ47TM2A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"April 26, 2021","Only point of concern was the delivery staff had no clue on how to handle it and ended up with a dent on the right door. But, we still accepted the product.",true,false,
RTTTKBX7OE0PY," Horrible after sales support.....never buy products from amazon",Sushil,https://www.amazon.in/gp/profile/amzn1.account.AGBLC73KKSTL32RWOO3QOYRHBPFQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"May 19, 2020",One of worst product and even worse the warranty services my refrigerator is not working since last 3 months and am just getting no support.....I am planning to raise big complain in consumer forum.....I think Amazon is scam in india......my suggestion dont buy any stuff from amazon,true,false,
R35QH0RAO6A7I1," Amazing product",Danish,https://www.amazon.in/gp/profile/amzn1.account.AFRNMLRDUJFVGWMAZBDTCMBATTDA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"October 21, 2019","The products is amazing and the delivery is also on time
But the installation is 0 in my opinion
I not installed it till yesterday on the installation guy is coming after too much phone call but he not came and I installed it by myself on the 9th day after installation",true,false,
R1R7Y49LVIZY37," काश इसमें डोर लॉक सिस्टम रहता।",Kumar deobrat,https://www.amazon.in/gp/profile/amzn1.account.AHJN5CQX4EPX4GJ65IT3QNL45JXA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"March 31, 2021","रेफ्रिजरेटर में सभी चीजें अच्छी हैं।बस कुछ चीजें, जैसे कि बच्चों के लिए दरवाजे लॉक करने का सिस्टम ना होने के कारण सामान सुरक्षित रखने में कठिनाई होती है।",true,false,
R1GZXXSHBO47E7," Good product but service ?",SAP DINESH,https://www.amazon.in/gp/profile/amzn1.account.AHGIGRBMRKBR3ZW7JI2TBPHCZVBA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,3,"June 27, 2021","This product contains one side full freezer. Not need that much freezer space.
Other than that fridge is nice.
Delivery guys very lazy",true,false,
RRPKXDPR109QC," The best refrigerator for the price and then some more...Amazing Amazon",Amit,https://www.amazon.in/gp/profile/amzn1.account.AETZLOC5Z5PNYJCDDSSGQZ62Q62A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"November 19, 2020",The refrigerator is great value for money. I love the design and easy to use features. All other brands should be worried. Amazon fridge with Amazon warranty and unparalleled price. I am happy its here when it was time to purchase my fridge. Thanks Amazon .,true,false,
R1TPRINAD3TNGX," After sales support need to be improved.",Amazon Customer,https://www.amazon.in/gp/profile/amzn1.account.AFHHQ7EAASDD2GVCVUNXPAVQMJIA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,3,"October 13, 2019","Refrigerator looks good, finish is good, working fine. However after sale support need to be improved. No link between amazon customer care to amazon basic team. More than 10 days.... No person arrived for installation support however received few calls but eventually no one turned up.",true,false,
RX58N6ZA0J2E8," Waste of money",Nayaz Ahmed Khan,https://www.amazon.in/gp/profile/amzn1.account.AHGOYYS4A7QOEVEFD3FKTFT7BT2A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"April 13, 2022",Don't buy this product. Waste of money.Another reason that no one will come to install your refrigerator. And if you call the customer care no body will concede your problem. You have to install your refrigerator by yourself.,true,false,
R26Z5F9LPDSF2K," An Example Of Good Product But Bad Customer Service",Aditya Bansal,https://www.amazon.in/gp/profile/amzn1.account.AEE3BC2QPCSNYPPF6A24ZBE5UZ2A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"November 30, 2019","Amazon Has Made Bad decision by giving its Management of Its Best Brand Amazon Basics To Someone Who Doesn't Know How Effective is Customer Service In Making Something Sucessfull

Its The Improved Version Of BPL and Marq Fridge With Same Features But Better Quality And Colour",true,false,
R1DFT3BGGTXZ2P," Simple words: Good product and poor installing service",619,https://www.amazon.in/gp/profile/amzn1.account.AGSOLQ4KSRGNNV4FVFG4C7ABXUWA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"August 19, 2021","Good product , poor installation service. You need to do on your own and can’t depend them",true,false,
R2AO3JIFIO00ZM," Warranty service is worst.",ravi tomar,https://www.amazon.in/gp/profile/amzn1.account.AE56XL24ZJOVHPJYXV63OS7AAJJA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"May 1, 2022",After one year my refrigerator stop working and I call to Amazon customer support they always says we will repair your product but automatic they residual my appointment. Today 20 Days have been done but still there is no response,true,false,
RY9QMYVXDG18A," Customer review",Amazon Customer,https://www.amazon.in/gp/profile/amzn1.account.AHUNUEEN5KRK2G7IDN3HJMJ4L7OA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"December 28, 2019","Poor Aftersales service
No revert to a locked call
Never knew that one half of the refrigerator will be reserved fro ICE, same should have been explained.
HAd I known I would n't this would never ever bought this and wasted Rs. 40,000
Installation and after-sales service was pathetic",true,false,
R7BO2EAADGDHV," Pathetic after sales service",Deepshikha Kar,https://www.amazon.in/gp/profile/amzn1.account.AHF73Y4NYDZ27MKTP6DX3PFU5UIQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"May 26, 2021",It's a total waste of money. It is better to buy a smaller refrigerator from Samsung or LG. Within less than a year the interior is always moist.,true,false,
RDI5EMEMBK77," Nice Buy",Ahmer Haider,https://www.amazon.in/gp/profile/amzn1.account.AEE4KVEJ444SBFOBWDDUGWD7P4CA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"July 2, 2021",Well priced and looks good as well. Since recently purchased so durability is yet to b checked,true,false,
R24YGR8NJZ3RGF," Giant and Heavy Sized Refrigerator",Pratyush,https://www.amazon.in/gp/profile/amzn1.account.AHYOE5BPXELO5X5KPT2IRLQC2YWQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 18, 2020",It's a good product for home use. It's just a very Basic Model. Its huge in size and takes a lot of space.,true,false,
R3VR63KQLAQWSO," Value for Money As on date",Bharat,https://www.amazon.in/gp/profile/amzn1.account.AHPD427IDGT4JDTQMKB7Q4O4G3TA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"April 18, 2021","Good storage capacity and noiseless .Good buy,the glass used for storage though are not toughned.Quite satisfied with the product.",true,false,"https://images-na.ssl-images-amazon.com/images/I/71O6WuYIXTL.jpg
https://images-na.ssl-images-amazon.com/images/I/71f1093vsEL.jpg"
RCB6HEYQX1QIU," Product is great but service from Amazon basics is worst",RITIKA thakur,https://www.amazon.in/gp/profile/amzn1.account.AE4SH62EOKM6O3UQQ36FSFB3GVEA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"October 9, 2019","Product is very good it is more than expection but nobody has come or even contacted with us for installation..
That's why I giving 4 star",true,false,
R1BPGGQ7J2I2DC," Amazon basic 564 ltr refrigerator",Kamaldeep singh,https://www.amazon.in/gp/profile/amzn1.account.AGSXMPJM2NCTY5DGOGPOH6HMEOBQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"October 11, 2019","I've been looking for a large refrigerator for quite some time. There are 6 people in my family with 2 children. According to large family's needs, this product is just outstanding. I thanks to Amazon for this brilliant product.",true,false,"https://images-na.ssl-images-amazon.com/images/I/61R-OkZTaiL.jpg
https://images-na.ssl-images-amazon.com/images/I/61lkfQuMo2L.jpg
https://images-na.ssl-images-amazon.com/images/I/61qJ45nzeEL.jpg
https://images-na.ssl-images-amazon.com/images/I/719MVpakpRL.jpg
https://images-na.ssl-images-amazon.com/images/I/71EJVSjpQaL.jpg
https://images-na.ssl-images-amazon.com/images/I/71SbU2CzvjL.jpg
https://images-na.ssl-images-amazon.com/images/I/71qCRS42WfL.jpg"
R11JFJDY6Q0FWN," Not inverter compressor",Tarika,https://www.amazon.in/gp/profile/amzn1.account.AHI2MN5KSVZ7MWPVSIYHKU47UN3Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,3,"September 27, 2021","The fridge makes a lot of noise, and it's not an inverter motor so not very energy efficient",true,false,
R2NIT28WBBTIXE," Awesome refrigerator to waste your money",Gaurav Singh,https://www.amazon.in/gp/profile/amzn1.account.AEIEC3QJHBYQWUBJTJJEHAIAVNYA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"September 24, 2020",No cooling. Still struggling to get it repaired but total downgrade service of amazonbasics. Engineer does not come. Tired of trying. Hope I get new replacement.,true,false,https://images-na.ssl-images-amazon.com/images/I/61ajCqFRCxL.jpg
RK7PDMZY15RMR," Fridge",krish,https://www.amazon.in/gp/profile/amzn1.account.AGW5IGMHNHJJ3I2GZQ7M5C3Y3OUA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"August 3, 2021",Very nice Bridge and temperature control And very large space for fridge and freezer,true,false,"https://m.media-amazon.com/images/I/D1L01Qo0hAS.jpg
https://m.media-amazon.com/images/I/D1nZOl-vW2S.jpg
https://m.media-amazon.com/images/I/D1q7MHuXviS.jpg
https://m.media-amazon.com/images/I/D1z07-baCaS.jpg"
RVXUJEN5CTDYJ," Worst Service",parti,https://www.amazon.in/gp/profile/amzn1.account.AF5ZVOWBTH6O2YMEVPTIN5CMLSHQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"November 1, 2021",Worst product. Do not purchase it. Within 2 years of purchase the sensors are not working. Also NO after purchase service available. No service or warranty available. Do not purchase Amazon Basics electronic product.,true,false,
R1NY3QERD58PSW," Worth the money 💰",BenSuz,https://www.amazon.in/gp/profile/amzn1.account.AE6ASOFI75J6XQAKI62K4PGZVH4A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"April 30, 2021",This is easily among the best deals that I got on Amazon. Complete value for money.,true,false,
R1HZ46TEFIJ1TO," Don't purchase",Vivek Shah,https://www.amazon.in/gp/profile/amzn1.account.AE4XE4UPTK76C7SX7RPWPSDRTH6A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"July 26, 2021",Very bad quality and very bad service. My product not working I complaint 50times they say two day but till know no response 2month,true,false,
R3NHLF1U2UVRXB," Poor installation service",Sunanda dhayafule,https://www.amazon.in/gp/profile/amzn1.account.AFIN7UOWXL4CLKSY3II7SSDOR5TQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"November 18, 2019","I have ordered Amazon basics 564lt fridge, I received it with in 5 days , I received a call from fridge technician for installation but my kitchen painting was going on so request him to come on 3-4 days later, I called him so many times but he is not responding , still no service from Amazon ,I am facing so many problems regarding fridge, I wanted to return back to Amazon or else any solution for me. ...it's very urgent",true,false,
RQL8MWTLVU825," Poor service by cloudtail India",Manjit Singh,https://www.amazon.in/gp/profile/amzn1.account.AEQOWJI5RN46M2PEQLFNBQ5SHJJA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"October 18, 2019","Nice product and worth for price.delivered on time as promised, only problem is cloudtail India, not able to contact demo and installation team after 6 days received call from demo and installation team , but they just can provide service as per there convenience don't bother about customers request. Very poor service by cloudtail India",true,false,
R3MV9ZRZ0TB4MN," Superb!",Iftikhar Anjum,https://www.amazon.in/gp/profile/amzn1.account.AHDZK4RK6RQB22FKMS4XZP3Y6DVQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 19, 2021","Great Product, Value for Money, Finish and color is so nice, features out standing, will recommend",true,false,
R2WJDZGL293QH7," Very Loved product",Manoj,https://www.amazon.in/gp/profile/amzn1.account.AH4PPDXTQSUIUMVCUGMI5HMFGHFQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"May 2, 2021","Value for money
Super product
All of my family members liked it
Hats off Amazon",true,false,"https://images-na.ssl-images-amazon.com/images/I/A1JFSnE0vFL.jpg
https://images-na.ssl-images-amazon.com/images/I/A1pa5WjINWL.jpg"
R31ETD1J9RPE63," Value for Money",Fateh Singh Sachdeva,https://www.amazon.in/gp/profile/amzn1.account.AH3ZT2A3EJY7AJLBGFPCTP2C3CRQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"July 10, 2020",Value for money.... Excellent performance....,true,false,
RELHORAHHNJTS," Quite effective and practical",Asif Sheikh,https://www.amazon.in/gp/profile/amzn1.account.AHM3H7IIX6SLJGUQHIGRVGJJGGYQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"July 22, 2021",I found the refrigerator to be very appropriate and packed with usable functionalities. Price is quite apt as well.,true,false,
R2WH7MANTF1TBZ," Poor Service",Karishma Telecom,https://www.amazon.in/gp/profile/amzn1.account.AG4ZPAOH4TKTGNPSH4P5UVI6GPKA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2,"October 23, 2019","Product is Good but Service is so pooor ...PRODUCT DELIVERED BT AFTER 20DAYS NO PERSON CAME FOR INSTALLATION....

REALLY POOR SERVICE",true,false,
R35E5BMT7JIZ5," Worth purchasing at this price",Bala,https://www.amazon.in/gp/profile/amzn1.account.AEC2KPJJSFHMBO4BNSGFH26ETTOA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"April 22, 2022","After 2 months of usage, no issues identified.",true,false,
R134RIG9JES0ZD," Installation service is a problem rest all is good",Sulabh,https://www.amazon.in/gp/profile/amzn1.account.AFGPTSUZB4IKYCSBKHAA5KSCREMA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"November 6, 2021",Everything apart from installation services is good where as I had to wait for almost 20 days with multiple follow up calls for installation,true,false,
R3ESQYGYV5RKUL," Fridge is OK",Amazon Customer,https://www.amazon.in/gp/profile/amzn1.account.AHJDQMGJXPZMOM6V2Y5MDJ3QZ5FQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2,"December 4, 2019",Only fault is that one full side is Deep Fridge which is not required at all. So that side is totally waste. Until you have a requirement of very big freezer it is not advisable. AS this is non convertible fridge..,true,false,
RLN2AK3J03HQH," Awesome refrigerator in budget",Bharat Singh,https://www.amazon.in/gp/profile/amzn1.account.AEALLKAWTGJUAMQWECFQW73E7QMA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"October 26, 2019","I got this refrigerator for 28500 with exchange offer, till now it's working fine.
Will update in future if I face something.",true,false,
R36J4L57Z1KHWN," Brilliant Double Door",vinit chauhan,https://www.amazon.in/gp/profile/amzn1.account.AFFN2SHM7OEKYNUBIFPUJQ3CN3BA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"November 30, 2019",Okay! So mind it. The other side of the fridge is pretty much useless. As vegetarians you don't have much things to keep on one side. So basically you just use one side of the fridge.,true,false,
R3S4PDWY5S4D0G," Product is good but",kamil khan,https://www.amazon.in/gp/profile/amzn1.account.AHEYBCAAPZNEQTY47WZ55JJ6JXJQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"May 10, 2022",Good product but service of Amazon I dont think to bay it again,true,false,
RHVTWW4IK6H90," Amazon fridge excellent cooling",Rajesh .,https://www.amazon.in/gp/profile/amzn1.account.AFZNCUWH7WXLPI5NCQL4L7RFN2QQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 27, 2021",Its energy efficient and value for money,true,false,
R3D9K30AWOZHLI," Zero responsibility",Kaveramma P P,https://www.amazon.in/gp/profile/amzn1.account.AHRQQEZAZTQY33PQR5EBVYQ364JA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"October 15, 2019",The deliveryman refused to give us home delivery. We had to get it on our own from the godown. The installation team didn't respond to calls and we are still hoping to have them come and install though its been a week.,true,false,
R2PKW78OU13APM," Wonderful Product !! Must have of you want big fridge in low budget",yogi y.,https://www.amazon.in/gp/profile/amzn1.account.AEUD2ZB7WYM6LBI3ATCUJYPMICPQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"June 30, 2021","Awesome build quality as well as functioning as per expectation
Jad purchased it last Oct 2020
Massive space , 0 noice",true,false,
R3PYGUK84CNKH2," Worth it but bad delivery guys",Siddhant Saka,https://www.amazon.in/gp/profile/amzn1.account.AG6DWCPXBGUBIERNELO3AYRPSBAQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"October 17, 2019",Worst delivery people and worst manner. Refrigerator is worth the money/price. Sure go for it but beware of those delivery guys.,true,false,
R1YTEJRUCL7WWT," Awesome",Sarath Kurup,https://www.amazon.in/gp/profile/amzn1.account.AGHBAYPYJCOL6DSPV7JBNGRRDCUQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 20, 2022","Good one, go for it.",true,false,https://m.media-amazon.com/images/I/51xzBuRRh1L.jpg
R249R3RHKDQQ5C," Good fridge need slight improvement",Arpita,https://www.amazon.in/gp/profile/amzn1.account.AE7W5VQ7TQF7WZNNLW7XW63BSF4Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"November 6, 2019",Only problem is the handle which is not egronomical and the ice tray is extremely inconvenient and unhygienic as cannot be taken out to wash,true,false,
R1DQ6L0R4P45YA," Review update",Ajay,https://www.amazon.in/gp/profile/amzn1.account.AHJX4DHEIGBJDQKU45PKY6UINIGQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"June 28, 2021",Value for money,true,false,
R1GX4FXJ4OQH52," Decent Fridge",Anthony,https://www.amazon.in/gp/profile/amzn1.account.AEOW6RNK4KXNZDHRSSSUXJDPSQJA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 11, 2022",Decent Fridge. Please note it is only 516 L capacity as per the User manual. Amazon is yet to clarify why it has been advertised as 564L.,true,false,
R2WMCOD8SB2G1Q," Horrible don't wastebur money",jayanti,https://www.amazon.in/gp/profile/amzn1.account.AG6QTS2BA3Y2V765IEC67ROHVSCA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"August 23, 2021",Horrible don't waste ur money,true,false,
R220VXEG8L3PB1," Third grade service",sanjay shah,https://www.amazon.in/gp/profile/amzn1.account.AHC32JPSAUNYGZYATGIQGVMV4J2Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"March 13, 2021","Doesn't work from day one. Nobody listens, since it is amazon product, they don't ask for a review also",true,false,
R1SFVP3Y2XJO5D," Very nice.. So far no issues.. Almost 18 months completed no complaints",Tanmayi,https://www.amazon.in/gp/profile/amzn1.account.AEZKAG5B7EEELLAOMWRNQ4ESCKAA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"November 10, 2020","Very nice.. So far no issues.. Almost 18 months completed, no issues",true,false,
R28PX6D88J0VQ," Value for money",Amazon Customer,https://www.amazon.in/gp/profile/amzn1.account.AHLFABDQJKCH4VLFL3TY2J3YRHXA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 26, 2021",Excellent quality product,true,false,
R18K2DM3OSVLZA," It's value for money",Moaaz H.,https://www.amazon.in/gp/profile/amzn1.account.AFBMCNTYNU3POKIM7S3LUVHROVTA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"April 10, 2022","This is the cheapest side by side refrigerator.
Overall it is a good product",true,false,
R23I59O5EBNLAT," Value for money",Bhushan Chaudhari,https://www.amazon.in/gp/profile/amzn1.account.AGSBUBSKVNWZHZSCISTSLMGEWN4A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 18, 2021",Very good experience,true,false,
